,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
411,2021/2022,Konyaspor,Malatyaspor,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
412,Göztepe - Gaziantep,Göztepe,Gaziantep,2-0,0-1,2-1,Unknown,17:00,2,0,0,1,2,1,2,1,3,Home
413,2021/2022,Fenerbahçe,Rizespor,1-0,3-0,4-0,Unknown,16:00,1,0,3,0,4,0,1,3,4,Home
414,Hatayspor - Başakşehir,Hatayspor,Başakşehir,0-3,0-0,0-3,Unknown,13:00,0,3,0,0,0,3,3,0,3,Away
415,Giresunspor - Karagümrük,Giresunspor,Karagümrük,0-1,3-0,3-1,Unknown,13:00,0,1,3,0,3,1,1,3,4,Home
416,2021/2022,Kayserispor,Antalyaspor,2-0,0-0,2-0,Unknown,10:30,2,0,0,0,2,0,2,0,2,Home
417,Galatasaray - Altay,Galatasaray,Altay,1-1,1-1,2-2,Unknown,16:00,1,1,1,1,2,2,2,2,4,Draw
418,Galatasaray - Ankaragücü,Galatasaray,Ankaragücü,2-1,0-0,2-1,Unknown,17:00,2,1,0,0,2,1,3,0,3,Home
419,2022/2023,Kasımpaşa,Alanyaspor,2-0,2-1,4-1,Unknown,14:00,2,0,2,1,4,1,2,3,5,Home
420,2022/2023,Kayserispor,Karagümrük,0-2,2-2,2-4,Unknown,14:00,0,2,2,2,2,4,2,4,6,Away
421,2022/2023,Antalyaspor,Fenerbahçe,1-0,0-2,1-2,Unknown,17:00,1,0,0,2,1,2,1,2,3,Away
422,2022/2023,Ümraniyespor,Hatayspor,1-1,1-1,2-2,Unknown,14:00,1,1,1,1,2,2,2,2,4,Draw
423,2022/2023,Beşiktaş,Adana DS,1-0,0-0,1-0,Unknown,17:00,1,0,0,0,1,0,1,0,1,Home
424,Sivasspor - Galatasaray,Sivasspor,Galatasaray,0-1,1-1,1-2,Unknown,14:00,0,1,1,1,1,2,1,2,3,Away
425,Giresunspor - Gaziantep,Giresunspor,Gaziantep,1-0,1-1,2-1,Unknown,14:00,1,0,1,1,2,1,1,2,3,Home
426,2022/2023,Karagümrük,Trabzonspor,2-1,2-0,4-1,Unknown,17:00,2,1,2,0,4,1,3,2,5,Home
427,2022/2023,İstanbulspor,Kasımpaşa,1-1,1-0,2-1,Unknown,14:00,1,1,1,0,2,1,2,1,3,Home
428,2022/2023,Alanyaspor,Kayserispor,2-0,1-1,3-1,Unknown,14:00,2,0,1,1,3,1,2,2,4,Home
429,2022/2023,Fenerbahçe,Hatayspor,2-0,2-0,4-0,Unknown,17:00,2,0,2,0,4,0,2,2,4,Home
430,Ankaragücü - Ümraniyespor,Ankaragücü,Ümraniyespor,1-1,0-1,1-2,Unknown,14:00,1,1,0,1,1,2,2,1,3,Away
431,2022/2023,Başakşehir,Antalyaspor,0-0,2-0,2-0,Unknown,14:00,0,0,2,0,2,0,0,2,2,Home
432,Galatasaray - İstanbulspor,Galatasaray,İstanbulspor,2-0,0-1,2-1,Unknown,16:00,2,0,0,1,2,1,2,1,3,Home
433,2022/2023,Gaziantep,Beşiktaş,0-0,1-1,1-1,Unknown,13:00,0,0,1,1,1,1,0,2,2,Draw
434,2022/2023,Konyaspor,Alanyaspor,1-0,1-2,2-2,Unknown,13:00,1,0,1,2,2,2,1,3,4,Draw
435,Adana DS - Karagümrük,Adana DS,Karagümrük,2-1,0-0,2-1,Unknown,10:30,2,1,0,0,2,1,3,0,3,Home
436,Hatayspor - Giresunspor,Hatayspor,Giresunspor,0-0,1-1,1-1,Unknown,10:30,0,0,1,1,1,1,0,2,2,Draw
437,2022/2023,Trabzonspor,Fenerbahçe,0-0,2-0,2-0,Unknown,16:00,0,0,2,0,2,0,0,2,2,Home
438,2022/2023,Kasımpaşa,Sivasspor,1-1,0-1,1-2,Unknown,13:00,1,1,0,1,1,2,2,1,3,Away
439,2022/2023,Ümraniyespor,Başakşehir,1-1,0-2,1-3,Unknown,17:00,1,1,0,2,1,3,2,2,4,Away
440,2022/2023,Antalyaspor,Ankaragücü,0-0,0-2,0-2,Unknown,17:00,0,0,0,2,0,2,0,2,2,Away
441,2022/2023,Beşiktaş,Antalyaspor,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
442,2022/2023,İstanbulspor,Hatayspor,0-1,0-0,0-1,Unknown,14:00,0,1,0,0,0,1,1,0,1,Away
443,2022/2023,Kayserispor,Konyaspor,1-2,0-0,1-2,Unknown,14:00,1,2,0,0,1,2,3,0,3,Away
444,2022/2023,Karagümrük,Gaziantep,1-2,2-1,3-3,Unknown,11:30,1,2,2,1,3,3,3,3,6,Draw
445,2022/2023,Başakşehir,Galatasaray,0-3,0-4,0-7,Unknown,17:00,0,3,0,4,0,7,3,4,7,Away
446,2022/2023,Fenerbahçe,Giresunspor,1-0,0-2,1-2,Unknown,14:00,1,0,0,2,1,2,1,2,3,Away
447,Sivasspor - Ümraniyespor,Sivasspor,Ümraniyespor,1-1,1-1,2-2,Unknown,11:30,1,1,1,1,2,2,2,2,4,Draw
448,Ankaragücü - Trabzonspor,Ankaragücü,Trabzonspor,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
449,2022/2023,Alanyaspor,Adana DS,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
450,2022/2023,Fenerbahçe,Sivasspor,0-0,1-0,1-0,Unknown,17:00,0,0,1,0,1,0,0,1,1,Home
451,Hatayspor - Başakşehir,Hatayspor,Başakşehir,1-0,2-3,3-3,Unknown,17:00,1,0,2,3,3,3,1,5,6,Draw
452,2022/2023,Gaziantep,Kayserispor,0-1,1-1,1-2,Unknown,11:30,0,1,1,1,1,2,1,2,3,Away
453,2022/2023,Trabzonspor,Konyaspor,2-1,0-1,2-2,Unknown,17:00,2,1,0,1,2,2,3,1,4,Draw
454,2022/2023,Antalyaspor,Karagümrük,3-2,1-0,4-2,Unknown,14:00,3,2,1,0,4,2,5,1,6,Home
455,Galatasaray - Beşiktaş,Galatasaray,Beşiktaş,1-1,1-0,2-1,Unknown,17:00,1,1,1,0,2,1,2,1,3,Home
456,Giresunspor - İstanbulspor,Giresunspor,İstanbulspor,1-1,2-1,3-2,Unknown,11:30,1,1,2,1,3,2,2,3,5,Home
457,2022/2023,Ümraniyespor,Alanyaspor,2-0,1-1,3-1,Unknown,17:00,2,0,1,1,3,1,2,2,4,Home
458,2022/2023,Kasımpaşa,Ankaragücü,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
459,2022/2023,Başakşehir,Giresunspor,1-0,2-1,3-1,Unknown,17:00,1,0,2,1,3,1,1,3,4,Home
460,Sivasspor - Antalyaspor,Sivasspor,Antalyaspor,0-2,0-0,0-2,Unknown,17:00,0,2,0,0,0,2,2,0,2,Away
461,2022/2023,İstanbulspor,Fenerbahçe,0-2,2-3,2-5,Unknown,17:00,0,2,2,3,2,5,2,5,7,Away
462,2022/2023,Kayserispor,Adana DS,0-1,2-1,2-2,Unknown,14:00,0,1,2,1,2,2,1,3,4,Draw
463,2022/2023,Beşiktaş,Ümraniyespor,2-1,3-1,5-2,Unknown,14:00,2,1,3,1,5,2,3,4,7,Home
464,Ankaragücü - Hatayspor,Ankaragücü,Hatayspor,1-0,3-1,4-1,Unknown,11:30,1,0,3,1,4,1,1,4,5,Home
465,2022/2023,Alanyaspor,Gaziantep,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
466,2022/2023,Konyaspor,Kasımpaşa,0-0,1-1,1-1,Unknown,11:30,0,0,1,1,1,1,0,2,2,Draw
467,2022/2023,Karagümrük,Galatasaray,0-0,0-2,0-2,Unknown,17:00,0,0,0,2,0,2,0,2,2,Away
468,Hatayspor - Beşiktaş,Hatayspor,Beşiktaş,0-1,2-0,2-1,Unknown,17:00,0,1,2,0,2,1,1,2,3,Home
469,Galatasaray - Alanyaspor,Galatasaray,Alanyaspor,2-0,0-2,2-2,Unknown,17:00,2,0,0,2,2,2,2,2,4,Draw
470,Adana DS - Konyaspor,Adana DS,Konyaspor,1-1,0-0,1-1,Unknown,14:00,1,1,0,0,1,1,2,0,2,Draw
471,2022/2023,Kasımpaşa,Kayserispor,0-1,0-0,0-1,Unknown,11:30,0,1,0,0,0,1,1,0,1,Away
472,Giresunspor - Ankaragücü,Giresunspor,Ankaragücü,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
473,2022/2023,Fenerbahçe,Başakşehir,0-0,1-0,1-0,Unknown,17:00,0,0,1,0,1,0,0,1,1,Home
474,2022/2023,Trabzonspor,Sivasspor,1-0,0-0,1-0,Unknown,14:00,1,0,0,0,1,0,1,0,1,Home
475,2022/2023,Ümraniyespor,Karagümrük,1-1,0-2,1-3,Unknown,11:30,1,1,0,2,1,3,2,2,4,Away
476,2022/2023,Antalyaspor,İstanbulspor,1-1,1-0,2-1,Unknown,17:00,1,1,1,0,2,1,2,1,3,Home
477,Ankaragücü - Fenerbahçe,Ankaragücü,Fenerbahçe,0-2,0-1,0-3,Unknown,17:00,0,2,0,1,0,3,2,1,3,Away
478,Sivasspor - Giresunspor,Sivasspor,Giresunspor,2-0,1-0,3-0,Unknown,17:00,2,0,1,0,3,0,2,1,3,Home
479,2022/2023,Beşiktaş,Trabzonspor,1-2,1-0,2-2,Unknown,17:00,1,2,1,0,2,2,3,1,4,Draw
480,2022/2023,Başakşehir,İstanbulspor,1-0,1-0,2-0,Unknown,14:00,1,0,1,0,2,0,1,1,2,Home
481,2022/2023,Konyaspor,Gaziantep,0-0,0-1,0-1,Unknown,17:00,0,0,0,1,0,1,0,1,1,Away
482,2022/2023,Kayserispor,Galatasaray,2-0,0-1,2-1,Unknown,17:00,2,0,0,1,2,1,2,1,3,Home
483,2022/2023,Kasımpaşa,Adana DS,0-2,1-2,1-4,Unknown,14:00,0,2,1,2,1,4,2,3,5,Away
484,2022/2023,Karagümrük,Hatayspor,2-0,1-0,3-0,Unknown,11:30,2,0,1,0,3,0,2,1,3,Home
485,2022/2023,Alanyaspor,Antalyaspor,1-0,2-2,3-2,Unknown,17:00,1,0,2,2,3,2,1,4,5,Home
486,2022/2023,Başakşehir,Sivasspor,0-1,0-1,0-2,Unknown,17:00,0,1,0,1,0,2,1,1,2,Away
487,2022/2023,Trabzonspor,Kasımpaşa,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
488,2022/2023,Fenerbahçe,Karagümrük,2-2,3-2,5-4,Unknown,17:00,2,2,3,2,5,4,4,5,9,Home
489,Hatayspor - Alanyaspor,Hatayspor,Alanyaspor,0-0,1-0,1-0,Unknown,14:00,0,0,1,0,1,0,0,1,1,Home
490,2022/2023,Ümraniyespor,Kayserispor,0-1,2-1,2-2,Unknown,11:30,0,1,2,1,2,2,1,3,4,Draw
491,Giresunspor - Beşiktaş,Giresunspor,Beşiktaş,0-1,0-0,0-1,Unknown,17:00,0,1,0,0,0,1,1,0,1,Away
492,2022/2023,Antalyaspor,Konyaspor,0-0,1-1,1-1,Unknown,14:00,0,0,1,1,1,1,0,2,2,Draw
493,2022/2023,Gaziantep,Adana DS,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
494,2022/2023,İstanbulspor,Ankaragücü,0-1,1-1,1-2,Unknown,11:30,0,1,1,1,1,2,1,2,3,Away
495,2022/2023,Karagümrük,İstanbulspor,1-0,0-2,1-2,Unknown,17:00,1,0,0,2,1,2,1,2,3,Away
496,2022/2023,Beşiktaş,Fenerbahçe,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
497,2022/2023,Konyaspor,Ümraniyespor,1-0,0-0,1-0,Unknown,14:00,1,0,0,0,1,0,1,0,1,Home
498,2022/2023,Alanyaspor,Giresunspor,0-0,1-1,1-1,Unknown,11:30,0,0,1,1,1,1,0,2,2,Draw
499,Sivasspor - Hatayspor,Sivasspor,Hatayspor,1-2,0-0,1-2,Unknown,11:30,1,2,0,0,1,2,3,0,3,Away
500,Ankaragücü - Başakşehir,Ankaragücü,Başakşehir,0-1,1-1,1-2,Unknown,14:00,0,1,1,1,1,2,1,2,3,Away
501,Adana DS - Galatasaray,Adana DS,Galatasaray,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
502,2022/2023,Kayserispor,Trabzonspor,1-0,0-2,1-2,Unknown,14:00,1,0,0,2,1,2,1,2,3,Away
503,2022/2023,Kasımpaşa,Gaziantep,0-0,1-0,1-0,Unknown,11:30,0,0,1,0,1,0,0,1,1,Home
504,Ankaragücü - Sivasspor,Ankaragücü,Sivasspor,2-0,0-1,2-1,Unknown,17:00,2,0,0,1,2,1,2,1,3,Home
505,2022/2023,Fenerbahçe,Alanyaspor,3-0,2-0,5-0,Unknown,17:00,3,0,2,0,5,0,3,2,5,Home
506,2022/2023,Başakşehir,Karagümrük,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
507,2022/2023,Trabzonspor,Gaziantep,2-2,1-0,3-2,Unknown,14:00,2,2,1,0,3,2,4,1,5,Home
508,2022/2023,Antalyaspor,Adana DS,0-1,0-2,0-3,Unknown,17:00,0,1,0,2,0,3,1,2,3,Away
509,2022/2023,Ümraniyespor,Kasımpaşa,0-1,1-1,1-2,Unknown,14:00,0,1,1,1,1,2,1,2,3,Away
510,Hatayspor - Kayserispor,Hatayspor,Kayserispor,0-2,0-2,0-4,Unknown,17:00,0,2,0,2,0,4,2,2,4,Away
511,Galatasaray - Konyaspor,Galatasaray,Konyaspor,1-1,1-0,2-1,Unknown,17:00,1,1,1,0,2,1,2,1,3,Home
512,2022/2023,İstanbulspor,Beşiktaş,1-2,1-0,2-2,Unknown,17:00,1,2,1,0,2,2,3,1,4,Draw
513,Adana DS - Trabzonspor,Adana DS,Trabzonspor,1-1,2-1,3-2,Unknown,18:30,1,1,2,1,3,2,2,3,5,Home
514,2022/2023,Beşiktaş,Başakşehir,0-0,0-1,0-1,Unknown,16:00,0,0,0,1,0,1,0,1,1,Away
515,2022/2023,Kayserispor,Antalyaspor,0-0,1-0,1-0,Unknown,17:00,0,0,1,0,1,0,0,1,1,Home
516,Sivasspor - İstanbulspor,Sivasspor,İstanbulspor,0-0,1-1,1-1,Unknown,14:00,0,0,1,1,1,1,0,2,2,Draw
517,2022/2023,Gaziantep,Ümraniyespor,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
518,2022/2023,Kasımpaşa,Galatasaray,1-1,1-2,2-3,Unknown,17:00,1,1,1,2,2,3,2,3,5,Away
519,2022/2023,Karagümrük,Giresunspor,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
520,Konyaspor - Hatayspor,Konyaspor,Hatayspor,0-0,1-0,1-0,Unknown,14:00,0,0,1,0,1,0,0,1,1,Home
521,2022/2023,Alanyaspor,Ankaragücü,0-0,2-1,2-1,Unknown,17:00,0,0,2,1,2,1,0,3,3,Home
522,Galatasaray - Gaziantep,Galatasaray,Gaziantep,1-1,1-0,2-1,"44,061",18:00,1,1,1,0,2,1,2,1,3,Home
523,2022/2023,Antalyaspor,Kasımpaşa,0-1,0-1,0-2,Unknown,18:45,0,1,0,1,0,2,1,1,2,Away
524,Ankaragücü - Beşiktaş,Ankaragücü,Beşiktaş,1-2,1-1,2-3,Unknown,18:45,1,2,1,1,2,3,3,2,5,Away
525,Hatayspor - Adana DS,Hatayspor,Adana DS,1-0,0-1,1-1,"8,960",16:15,1,0,0,1,1,1,1,1,2,Draw
526,Giresunspor - Konyaspor,Giresunspor,Konyaspor,0-0,0-1,0-1,Unknown,18:45,0,0,0,1,0,1,0,1,1,Away
527,2022/2023,Fenerbahçe,Kayserispor,1-0,1-0,2-0,Unknown,18:45,1,0,1,0,2,0,1,1,2,Home
528,2022/2023,Başakşehir,Alanyaspor,1-0,1-0,2-0,Unknown,16:15,1,0,1,0,2,0,1,1,2,Home
529,Sivasspor - Karagümrük,Sivasspor,Karagümrük,0-0,0-0,0-0,Unknown,16:15,0,0,0,0,0,0,0,0,0,Draw
530,2022/2023,Ümraniyespor,Trabzonspor,0-0,0-1,0-1,Unknown,18:00,0,0,0,1,0,1,0,1,1,Away
531,2022/2023,Beşiktaş,Sivasspor,3-0,0-1,3-1,Unknown,18:45,3,0,0,1,3,1,3,1,4,Home
532,2022/2023,Kasımpaşa,Hatayspor,1-0,0-0,1-0,Unknown,16:15,1,0,0,0,1,0,1,0,1,Home
533,2022/2023,Konyaspor,Fenerbahçe,0-0,1-0,1-0,Unknown,16:15,0,0,1,0,1,0,0,1,1,Home
534,2022/2023,Trabzonspor,Galatasaray,0-0,0-0,0-0,Unknown,18:45,0,0,0,0,0,0,0,0,0,Draw
535,2022/2023,Kayserispor,Giresunspor,1-0,2-0,3-0,Unknown,16:15,1,0,2,0,3,0,1,2,3,Home
536,Adana DS - Ümraniyespor,Adana DS,Ümraniyespor,1-0,0-0,1-0,Unknown,18:45,1,0,0,0,1,0,1,0,1,Home
537,2022/2023,Alanyaspor,İstanbulspor,0-0,0-1,0-1,Unknown,18:45,0,0,0,1,0,1,0,1,1,Away
538,2022/2023,Karagümrük,Ankaragücü,2-0,2-1,4-1,Unknown,16:15,2,0,2,1,4,1,2,3,5,Home
539,2022/2023,Gaziantep,Antalyaspor,1-2,4-0,5-2,Unknown,18:00,1,2,4,0,5,2,3,4,7,Home
540,2022/2023,Fenerbahçe,Adana DS,2-0,2-2,4-2,Unknown,18:45,2,0,2,2,4,2,2,4,6,Home
541,2022/2023,İstanbulspor,Konyaspor,0-2,0-2,0-4,Unknown,16:15,0,2,0,2,0,4,2,2,4,Away
542,2022/2023,Beşiktaş,Karagümrük,2-0,2-1,4-1,Unknown,18:45,2,0,2,1,4,1,2,3,5,Home
543,Sivasspor - Alanyaspor,Sivasspor,Alanyaspor,1-0,0-1,1-1,Unknown,16:15,1,0,0,1,1,1,1,1,2,Draw
544,2022/2023,Başakşehir,Kayserispor,1-0,1-0,2-0,Unknown,16:15,1,0,1,0,2,0,1,1,2,Home
545,2022/2023,Antalyaspor,Trabzonspor,2-1,3-1,5-2,Unknown,18:45,2,1,3,1,5,2,3,4,7,Home
546,Hatayspor - Gaziantep,Hatayspor,Gaziantep,1-1,0-1,1-2,Unknown,16:15,1,1,0,1,1,2,2,1,3,Away
547,Giresunspor - Kasımpaşa,Giresunspor,Kasımpaşa,0-0,1-0,1-0,Unknown,16:15,0,0,1,0,1,0,0,1,1,Home
548,2022/2023,Ümraniyespor,Galatasaray,0-0,0-1,0-1,Unknown,18:00,0,0,0,1,0,1,0,1,1,Away
549,2022/2023,Kasımpaşa,Fenerbahçe,0-3,0-3,0-6,Unknown,18:45,0,3,0,3,0,6,3,3,6,Away
550,2022/2023,Konyaspor,Başakşehir,0-0,0-0,0-0,Unknown,16:15,0,0,0,0,0,0,0,0,0,Draw
551,2022/2023,Alanyaspor,Beşiktaş,1-3,2-0,3-3,Unknown,18:45,1,3,2,0,3,3,4,2,6,Draw
552,2022/2023,Ümraniyespor,Antalyaspor,0-0,0-1,0-1,Unknown,16:15,0,0,0,1,0,1,0,1,1,Away
553,2022/2023,Gaziantep,Ankaragücü,0-0,1-0,1-0,Unknown,16:15,0,0,1,0,1,0,0,1,1,Home
554,Adana DS - Sivasspor,Adana DS,Sivasspor,1-0,2-0,3-0,Unknown,18:45,1,0,2,0,3,0,1,2,3,Home
555,Galatasaray - Giresunspor,Galatasaray,Giresunspor,0-0,0-1,0-1,"45,484",18:45,0,0,0,1,0,1,0,1,1,Away
556,2022/2023,Kayserispor,İstanbulspor,1-0,0-0,1-0,Unknown,16:15,1,0,0,0,1,0,1,0,1,Home
557,2022/2023,Trabzonspor,Hatayspor,0-0,1-0,1-0,Unknown,18:00,0,0,1,0,1,0,0,1,1,Home
558,Ankaragücü - Konyaspor,Ankaragücü,Konyaspor,0-0,0-0,0-0,Unknown,18:45,0,0,0,0,0,0,0,0,0,Draw
559,2022/2023,Fenerbahçe,Ümraniyespor,2-1,1-2,3-3,Unknown,18:45,2,1,1,2,3,3,3,3,6,Draw
560,2022/2023,Başakşehir,Kasımpaşa,2-0,2-0,4-0,Unknown,16:15,2,0,2,0,4,0,2,2,4,Home
561,2022/2023,Antalyaspor,Galatasaray,0-0,0-1,0-1,Unknown,18:45,0,0,0,1,0,1,0,1,1,Away
562,Giresunspor - Adana DS,Giresunspor,Adana DS,0-2,2-1,2-3,Unknown,16:15,0,2,2,1,2,3,2,3,5,Away
563,2022/2023,Karagümrük,Alanyaspor,0-2,2-2,2-4,Unknown,16:15,0,2,2,2,2,4,2,4,6,Away
564,2022/2023,Beşiktaş,Kayserispor,0-0,1-0,1-0,Unknown,18:45,0,0,1,0,1,0,0,1,1,Home
565,Sivasspor - Gaziantep,Sivasspor,Gaziantep,0-1,1-0,1-1,Unknown,16:15,0,1,1,0,1,1,1,1,2,Draw
566,2021/2022,Alanyaspor,Sivasspor,0-0,0-1,0-1,Unknown,10:30,0,0,0,1,0,1,0,1,1,Away
567,2021/2022,Kasımpaşa,Beşiktaş,0-1,1-0,1-1,Unknown,17:00,0,1,1,0,1,1,1,1,2,Draw
568,Göztepe - Fenerbahçe,Göztepe,Fenerbahçe,1-0,0-1,1-1,Unknown,17:00,1,0,0,1,1,1,1,1,2,Draw
569,2021/2022,Malatyaspor,Galatasaray,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
570,2021/2022,Karagümrük,Trabzonspor,0-1,0-1,0-2,Unknown,13:00,0,1,0,1,0,2,1,1,2,Away
571,Sivasspor - Hatayspor,Sivasspor,Hatayspor,2-0,2-0,4-0,Unknown,13:00,2,0,2,0,4,0,2,2,4,Home
572,2021/2022,Gaziantep,Konyaspor,1-1,2-1,3-2,Unknown,10:30,1,1,2,1,3,2,2,3,5,Home
573,2021/2022,Rizespor,Kayserispor,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
574,2021/2022,Beşiktaş,Giresunspor,0-1,0-3,0-4,Unknown,16:00,0,1,0,3,0,4,1,3,4,Away
575,2021/2022,Antalyaspor,Alanyaspor,1-0,2-0,3-0,Unknown,10:30,1,0,2,0,3,0,1,2,3,Home
576,Adana DS - Kasımpaşa,Adana DS,Kasımpaşa,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
577,2021/2022,Başakşehir,Altay,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
578,2021/2022,Kayserispor,Göztepe,1-0,0-1,1-1,Unknown,17:00,1,0,0,1,1,1,1,1,2,Draw
579,2021/2022,Trabzonspor,Gaziantep,3-0,0-0,3-0,Unknown,17:00,3,0,0,0,3,0,3,0,3,Home
580,Galatasaray - Fenerbahçe,Galatasaray,Fenerbahçe,1-1,0-1,1-2,Unknown,16:00,1,1,0,1,1,2,2,1,3,Away
581,2021/2022,Konyaspor,Rizespor,1-0,2-0,3-0,Unknown,13:00,1,0,2,0,3,0,1,2,3,Home
582,2021/2022,Altay,Adana DS,0-1,1-2,1-3,Unknown,13:00,0,1,1,2,1,3,1,3,4,Away
583,2021/2022,Kasımpaşa,Karagümrük,1-3,0-0,1-3,Unknown,10:30,1,3,0,0,1,3,4,0,4,Away
584,2021/2022,Alanyaspor,Beşiktaş,1-0,1-0,2-0,Unknown,16:00,1,0,1,0,2,0,1,1,2,Home
585,Giresunspor - Malatyaspor,Giresunspor,Malatyaspor,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
586,2021/2022,Başakşehir,Sivasspor,2-0,0-1,2-1,Unknown,13:00,2,0,0,1,2,1,2,1,3,Home
587,Hatayspor - Antalyaspor,Hatayspor,Antalyaspor,1-1,2-0,3-1,Unknown,10:30,1,1,2,0,3,1,2,2,4,Home
588,2021/2022,Fenerbahçe,Kayserispor,0-1,2-1,2-2,Unknown,16:00,0,1,2,1,2,2,1,3,4,Draw
589,Adana DS - Hatayspor,Adana DS,Hatayspor,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
590,2021/2022,Karagümrük,Galatasaray,0-0,1-1,1-1,Unknown,13:00,0,0,1,1,1,1,0,2,2,Draw
591,Göztepe - Konyaspor,Göztepe,Konyaspor,0-1,0-1,0-2,Unknown,10:30,0,1,0,1,0,2,1,1,2,Away
592,2021/2022,Beşiktaş,Trabzonspor,0-1,1-1,1-2,Unknown,16:00,0,1,1,1,1,2,1,2,3,Away
593,2021/2022,Malatyaspor,Başakşehir,0-1,1-2,1-3,Unknown,13:00,0,1,1,2,1,3,1,3,4,Away
594,2021/2022,Antalyaspor,Altay,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
595,Sivasspor - Giresunspor,Sivasspor,Giresunspor,0-0,0-0,0-0,Unknown,10:30,0,0,0,0,0,0,0,0,0,Draw
596,2021/2022,Gaziantep,Kasımpaşa,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
597,2021/2022,Rizespor,Alanyaspor,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
598,Giresunspor - Antalyaspor,Giresunspor,Antalyaspor,0-1,1-1,1-2,Unknown,17:00,0,1,1,1,1,2,1,2,3,Away
599,2021/2022,Başakşehir,Adana DS,0-0,2-1,2-1,Unknown,17:00,0,0,2,1,2,1,0,3,3,Home
600,Galatasaray - Gaziantep,Galatasaray,Gaziantep,1-0,1-0,2-0,Unknown,16:00,1,0,1,0,2,0,1,1,2,Home
601,2021/2022,Alanyaspor,Göztepe,1-0,1-2,2-2,Unknown,13:00,1,0,1,2,2,2,1,3,4,Draw
602,2021/2022,Kayserispor,Karagümrük,0-1,2-0,2-1,Unknown,10:30,0,1,2,0,2,1,1,2,3,Home
603,2021/2022,Konyaspor,Fenerbahçe,2-0,0-1,2-1,Unknown,16:00,2,0,0,1,2,1,2,1,3,Home
604,Hatayspor - Beşiktaş,Hatayspor,Beşiktaş,1-0,0-0,1-0,Unknown,13:00,1,0,0,0,1,0,1,0,1,Home
605,2021/2022,Altay,Sivasspor,1-1,0-0,1-1,Unknown,13:00,1,1,0,0,1,1,2,0,2,Draw
606,2021/2022,Kasımpaşa,Malatyaspor,0-0,2-0,2-0,Unknown,10:30,0,0,2,0,2,0,0,2,2,Home
607,2021/2022,Trabzonspor,Rizespor,1-1,1-0,2-1,Unknown,17:00,1,1,1,0,2,1,2,1,3,Home
608,2021/2022,Beşiktaş,Galatasaray,1-1,1-0,2-1,Unknown,17:00,1,1,1,0,2,1,2,1,3,Home
609,2021/2022,Fenerbahçe,Alanyaspor,0-0,1-2,1-2,Unknown,16:00,0,0,1,2,1,2,0,3,3,Away
610,Sivasspor - Adana DS,Sivasspor,Adana DS,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
611,2021/2022,Antalyaspor,Başakşehir,0-1,1-1,1-2,Unknown,13:00,0,1,1,1,1,2,1,2,3,Away
612,2021/2022,Karagümrük,Hatayspor,1-1,0-0,1-1,Unknown,10:30,1,1,0,0,1,1,2,0,2,Draw
613,Göztepe - Trabzonspor,Göztepe,Trabzonspor,0-0,0-1,0-1,Unknown,16:00,0,0,0,1,0,1,0,1,1,Away
614,2021/2022,Gaziantep,Giresunspor,0-0,1-1,1-1,Unknown,13:00,0,0,1,1,1,1,0,2,2,Draw
615,2021/2022,Konyaspor,Kayserispor,2-0,0-0,2-0,Unknown,13:00,2,0,0,0,2,0,2,0,2,Home
